tanggal,provinsi,komoditas,harga,harga_nasional,gap_dari_nasional,gap_pct,perubahan_harian,rolling_7d,rolling_30d,volatilitas_7d,tahun,bulan,minggu,hari,status_pasokan
2026-02-17,Sumatera Utara,Beras Medium I,14950.0,15880.30303030303,-930.30303030303,-5.86,0.0,14964.285714285714,15145.0,37.796447300933075,2026,2,8,1,SURPLUS
2026-02-18,Sumatera Utara,Beras Medium I,14950.0,15883.333333333334,-933.3333333333339,-5.88,0.0,14950.0,15135.0,2.8810857290578723e-05,2026,2,8,2,SURPLUS
2026-02-19,Sumatera Utara,Beras Medium I,14950.0,15884.848484848484,-934.8484848484841,-5.89,0.0,14950.0,15125.0,2.8810857290578723e-05,2026,2,8,3,SURPLUS
2026-02-20,Sumatera Utara,Beras Medium I,14900.0,15880.30303030303,-980.30303030303,-6.17,-50.0,14942.857142857143,15115.0,18.898223650484123,2026,2,8,4,SURPLUS
2026-02-23,Sumatera Utara,Beras Medium I,14950.0,15892.424242424242,-942.424242424242,-5.93,50.0,14942.857142857143,15106.666666666666,18.898223650484123,2026,2,9,0,SURPLUS
2026-02-24,Sumatera Utara,Beras Medium I,14950.0,15892.424242424242,-942.424242424242,-5.93,0.0,14942.857142857143,15098.333333333334,18.898223650484123,2026,2,9,1,SURPLUS
2026-02-25,Sumatera Utara,Beras Medium I,14950.0,15887.878787878788,-937.878787878788,-5.9,0.0,14942.857142857143,15088.333333333334,18.898223650484123,2026,2,9,2,SURPLUS
2026-02-26,Sumatera Utara,Beras Medium I,14950.0,15889.39393939394,-939.39393939394,-5.91,0.0,14942.857142857143,15078.333333333334,18.898223650484123,2026,2,9,3,SURPLUS
2026-02-27,Sumatera Utara,Beras Medium I,14800.0,15887.878787878788,-1087.878787878788,-6.85,-150.0,14921.42857142857,15063.333333333334,56.694670951392865,2026,2,9,4,SURPLUS
2026-03-02,Sumatera Utara,Beras Medium I,14800.0,15840.90909090909,-1040.90909090909,-6.57,0.0,14900.0,15048.333333333334,70.71067811866261,2026,3,10,0,SURPLUS
